género,ingreso_total,clase_ocupacional,nivel_educativo,tipo_empleador,asistencia_educativa,tipo_institucion_educativa
Femenino,120000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,400000.0,Empleador,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,100000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,140000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,100000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,141000.0,Autónomo,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,80000.0,Autónomo,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,500000.0,Empleador,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,25000.0,Trabajador o empleado,Educación Terciaria,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,154000.0,Trabajador o empleado,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,140000.0,Trabajador o empleado,Educación Terciaria,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,100000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,145000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,165000.0,Trabajador o empleado,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,142000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,300000.0,Trabajador o empleado,Título de Posgrado,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,500000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,400000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,490000.0,Trabajador o empleado,Título de Posgrado,Público,"Sí, actualmente asistiendo",Pública
Femenino,350000.0,Autónomo,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,80000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,180000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,80000.0,Trabajador o empleado,Título de Posgrado,Privado,"Sí, actualmente asistiendo",Pública
Masculino,90000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,270000.0,Trabajador o empleado,Título de Posgrado,Público,"Sí, actualmente asistiendo",Privada
Femenino,176000.0,Trabajador o empleado,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,470000.0,Trabajador o empleado,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Autónomo,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,210000.0,Trabajador o empleado,Educación Terciaria,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,260000.0,Trabajador o empleado,Título de Posgrado,Público,"Sí, actualmente asistiendo",Pública
Masculino,200000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,250000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,200000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,90000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,230000.0,Trabajador o empleado,Educación Terciaria,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,600000.0,Trabajador o empleado,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,370000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,235000.0,Empleador,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,235000.0,Autónomo,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,75000.0,Empleador,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,40000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,240000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,280000.0,Autónomo,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,200000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,225000.0,Trabajador o empleado,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,36000.0,Trabajador o empleado,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,400000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,400000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,250000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,533000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,4000.0,Autónomo,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,164000.0,Autónomo,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,300000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,280000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Autónomo,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,350000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,180000.0,Empleador,Educación Primaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,60000.0,Trabajador o empleado,Título de Posgrado,Privado,"Sí, actualmente asistiendo",Pública
Masculino,200000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,210000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,117000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,47000.0,Trabajador o empleado,Título de Posgrado,Público,"Sí, actualmente asistiendo",Pública
Masculino,107000.0,Autónomo,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,190000.0,Autónomo,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,250000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,260000.0,Trabajador o empleado,Título de Posgrado,Privado,"Sí, actualmente asistiendo",Privada
Masculino,240000.0,Trabajador o empleado,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,150000.0,Trabajador o empleado,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,410000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,190000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,160000.0,Trabajador o empleado,Título de Posgrado,Privado,"Sí, actualmente asistiendo",Pública
Femenino,109000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,140000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,280000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,380000.0,Empleador,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,75000.0,Empleador,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,360000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,250000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Trabajador o empleado,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,280000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,500000.0,Trabajador o empleado,,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,600000.0,Trabajador o empleado,,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,280000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,260000.0,Trabajador o empleado,Título de Posgrado,Privado,"Sí, actualmente asistiendo",Pública
Masculino,200000.0,Autónomo,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,50000.0,Autónomo,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,130000.0,Trabajador o empleado,Educación Terciaria,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,223000.0,Trabajador o empleado,Educación Terciaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,390000.0,Trabajador o empleado,Título de Posgrado,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,150000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,180000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,120000.0,Empleador,Educación Primaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,255000.0,Autónomo,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,107000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,400000.0,Empleador,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,85000.0,Autónomo,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,160000.0,Trabajador o empleado,Educación Secundaria,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,380000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,150000.0,Trabajador o empleado,Título Universitario,Público,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,160000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Masculino,300000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,280000.0,Trabajador o empleado,Título Universitario,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
Femenino,33000.0,Trabajador o empleado,Educación Secundaria,Privado,"No, pero asistió en el pasado",No especificado / Sin respuesta
